"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length"
144,444874,"Abreu, Juan",144,100,0.231,0.192,0.385,0.423,0.382,,,6,26,,,,93.6,,21,69,75,,,,,,,,,,"0.9","-0.9",,
144,643325,"Girodo, Chad",144,100,0.268,0.268,0.242,0.537,0.361,0.398,0.324,11,41,90.6,0,2068,84.1,83.72,14,60,84,-0.3999999999999915,6.27,111,151,116,147,291,313,288,"-1.9","1.9",,
143,680744,"Madden, Ty",143,100,0.235,0.029,0.25,0.265,0.25,0.296,0.235,8,34,88.5,15.9,2284,89.3,89.2,14,76,67,-0.09999999999999432,6.16,114,148,110,146,289,321,294,"1.7","-1.7","69.965217808","7.133501507"
142,676709,"Tice, Ty",142,100,0.303,0.152,0.346,0.455,0.38,0.386,0.28,10,33,86.1,19.8,2350,89,89.07,11,63,79,0.09999999999999432,6.2,105,155,121,148,296,316,282,"-2.2","2.2",,
141,593582,"De Los Santos, Abel",141,100,0.31,0.241,0.304,0.552,0.41,0.387,0.271,9,29,86.6,20,2426,87.4,86.55,12,66,75,-0.9000000000000057,5.81,108,143,109,143,288,311,290,"-2.6","2.6",,
141,407835,"Lane, Jason",141,100,0.179,0.103,0.188,0.282,0.202,,,7,39,,,,83,,11,80,61,,,,,,,,,,"3.4","-3.4",,
140,700187,"Taylor, Troy",140,100,0.121,0.121,0.15,0.242,0.198,0.247,0.187,4,33,78.6,26.7,2458,91.8,90.92,17,55,85,-0.8999999999999915,5.8,110,151,119,149,288,315,291,"2.4","-2.4","67.842278","7.164315818"
140,523648,"Hamburger, Mark",140,100,0.179,0.107,0.227,0.286,0.248,,,5,28,,,,90.8,,14,62,78,,,,,,,,,,"0.8","-0.8",,
139,656820,"Padilla, Nicholas",139,100,0.379,0.241,0.476,0.621,0.449,0.475,0.401,11,29,94.5,14.9,2362,88.1,87.85,17,56,83,-0.19999999999998863,6.03,109,151,121,151,300,319,295,"-2.8","2.8",,
139,456899,"Link, Jon",139,100,0.333,0.056,0.375,0.389,0.349,,,12,36,,,,88,,8,63,72,,,,,,,,,,"-0.6","0.6",,
138,687362,"Gillispie, Connor",138,100,0.154,0.077,0.211,0.231,0.241,0.294,0.184,4,26,90.3,24.4,2281,88.9,88.76,17,66,72,-0.10000000000000853,6.15,113,149,123,149,299,328,295,"2.8","-2.8","70.789181818","7.148181212"
138,670712,"Brosseau, Mike",138,100,0.211,0.237,0.171,0.447,0.311,0.393,0.339,8,38,89.7,9.4,1736,69.8,68.43,2,57,81,-1.3999999999999915,5.12,115,159,128,150,302,327,297,"-0.9","0.9",,
137,150393,"Armas, Tony",137,100,0.324,0.294,0.333,0.618,0.397,,,11,34,,,,87.6,,9,68,69,,,,,,,,,,"-2.1","2.1",,
136,646241,"De Jesus, Enmanuel",136,100,0.333,0.111,0.409,0.444,0.411,0.401,0.302,9,27,90.7,9.7,2246,88.5,87.85,17,62,74,-0.7000000000000028,5.97,114,151,117,150,294,315,291,"-6.6","6.6",,
135,664869,"Conlon, P.J.",135,100,0.417,0.306,0.448,0.722,0.492,0.375,0.319,15,36,90.4,18.1,1949,83.6,82.08,10,56,79,-1.5,5.38,112,146,111,147,292,311,291,"-4.8","4.8",,
134,640454,"Krook, Matt",134,100,0.36,0.28,0.368,0.64,0.468,0.386,0.253,9,25,83.4,-2,2200,87,86.81,13,56,78,-0.20000000000000284,6.12,108,146,117,146,297,325,294,"-11.3","11.3","70.393305","7.519833333"
134,656492,"Griffin, Foster",134,100,0.241,0.172,0.28,0.414,0.34,0.402,0.286,7,29,85.4,2.1,2132,87.9,87.96,15,57,77,0.09999999999999432,6.22,105,149,114,141,302,323,296,"-2.2","2.2",,
134,277184,"Wise, Matt",134,100,0.323,0.258,0.348,0.581,0.405,,,10,31,,,,80.6,,9,56,77,,,,,,,,,,"-1.1","1.1",,
133,644429,"Severino, Anderson",133,100,0.25,0.071,0.368,0.321,0.328,0.313,0.23,7,28,89.7,-4,2009,91.9,91.63,17,54,79,-0.30000000000001137,6.11,108,148,113,143,294,319,294,"0.1","-0.1",,
133,680880,"Holman, Grant",133,100,0.333,0.185,0.421,0.519,0.415,0.272,0.192,9,27,79.9,10.7,1609,90.2,91.66,19,57,76,1.5,7.2,111,148,116,150,296,321,297,"-1.9","1.9","69.658500357","7.133686786"
133,694462,"Waldrep, Hurston",133,100,0.333,0.37,0.286,0.704,0.501,0.367,0.237,9,27,84.9,12.8,1665,89.9,90.48,11,53,80,0.5999999999999943,6.51,114,150,121,149,293,321,291,"-8.4","8.4","69.729705577","7.559613654"
132,458094,"Stange, Daniel",132,100,0.261,0.304,0.222,0.565,0.442,,,6,23,,,,90.3,,6,56,76,,,,,,,,,,"-5.9","5.9",,
132,608348,"Kelly, Carson",132,100,0.442,0.209,0.425,0.651,0.484,0.4,0.345,19,43,90.5,20.4,1525,61.7,60.1,1,64,68,-1.6000000000000014,4.92,117,153,129,150,303,328,300,"-7.1","7.1",,
131,451256,"Birkins, Kurt",131,100,0.161,0,0.2,0.161,0.217,,,5,31,,,,85,,12,61,70,,,,,,,,,,"4.5","-4.5",,
131,605152,"Bradley, Jed",131,100,0.269,0.115,0.304,0.385,0.323,0.306,0.252,7,26,87.6,14.6,2124,85,85.16,11,49,74,0.20000000000000284,6.42,100,143,110,142,289,307,286,"-0.9","0.9",,
130,503438,"Delaney, Rob",130,100,0.286,0.238,0.278,0.524,0.418,,,6,21,,,,88.2,,12,55,72,,,,,,,,,,"-2.9","2.9",,
130,646057,"Gonzalez, Miguel Alfredo",130,100,0.346,0.192,0.4,0.538,0.418,,,9,26,,,,90,,16,62,68,,,,,,,,,,"-1.5","1.5",,
130,457858,"Rundles, Rich",130,100,0.261,0.087,0.375,0.348,0.345,,,6,23,,,,80,,11,53,77,,,,,,,,,,"0.4","-0.4",,
129,430666,"Stockman, Phil",129,100,0.087,0.087,0.143,0.174,0.216,,,2,23,,,,88.1,,17,47,82,,,,,,,,,,"4.2","-4.2",,
129,622256,"Weigel, Patrick",129,100,0.316,0.211,0.5,0.526,0.441,0.354,0.171,6,19,72.7,25.8,2478,87.3,87.35,8,40,89,0,6.47,107,147,115,147,302,317,293,"-2.4","2.4",,
129,573062,"Northcraft, Aaron",129,100,0.192,0.154,0.2,0.346,0.336,0.433,0.311,5,26,91.5,5,1911,86.1,85.08,13,57,72,-1,5.93,112,150,130,144,288,321,308,"1.1","-1.1",,
129,591701,"Chacin, Alejandro",129,100,0.393,0.286,0.45,0.679,0.479,0.371,0.297,11,28,84.9,18.2,2039,84.1,84.43,10,53,76,0.30000000000001137,6.5,116,150,114,147,302,307,285,"-5.6","5.6",,
129,665019,"Clemens, Kody",129,100,0.364,0.068,0.381,0.432,0.375,0.387,0.355,16,44,87.4,15.9,1250,53.4,51.29,0,68,61,-2.1000000000000014,4.12,118,152,126,148,299,326,300,"-1","1",,
128,275700,"Abreu, Winston",128,100,0.37,0.259,0.421,0.63,0.473,,,10,27,,,,88.9,,13,53,75,,,,,,,,,,"-5","5",,
127,628345,"Núñez, Darien",127,100,0.276,0.379,0.278,0.655,0.421,0.358,0.222,8,29,86.4,12.4,2063,87.4,86.88,23,63,64,-0.5,5.81,114,152,111,150,296,317,296,"-4.4","4.4",,
127,456124,"Kratz, Erik",127,100,0.345,0.207,0.32,0.552,0.388,0.375,0.324,10,29,91.1,6.4,2099,75.2,74.06,3,52,75,-1.1000000000000085,5.63,117,155,125,149,289,318,294,"-0.8","0.8",,
126,519411,"West, Matt",126,100,0.296,0.074,0.364,0.37,0.319,0.27,0.221,8,27,91,18.1,2219,90.9,88.82,14,65,61,-2.1000000000000085,5.96,118,151,118,152,293,300,281,"-0.9","0.9",,
125,460257,"Fox, Matt",125,100,0.296,0.037,0.276,0.333,0.288,,,8,27,,,,88.4,,8,62,63,,,,,,,,,,"-0.9","0.9",,
124,450832,"English, Jesse",124,100,0.323,0.097,0.37,0.419,0.348,,,10,31,,,,85.2,,11,59,65,,,,,,,,,,"1.4","-1.4",,
124,670183,"Acton, Garrett",124,100,0.346,0.5,0.333,0.846,0.519,0.451,0.31,9,26,90.1,18.5,2381,92.1,91.38,12,50,74,-0.6999999999999886,5.99,110,146,114,149,301,317,296,"-5.3","5.3",,
124,643603,"White, Tyler",124,100,0.4,0.84,0.222,1.24,0.636,0.45,0.274,10,25,91.3,21.6,1737,75.6,74.5,6,44,80,-1.0999999999999943,5.52,117,149,130,150,290,324,297,"-8.4","8.4",,
124,680742,"Bowlan, Jonathan",124,100,0.393,0.429,0.389,0.821,0.528,0.372,0.291,11,28,84.7,17.9,2254,91.1,91.42,20,65,59,0.30000000000001137,6.6,114,150,121,149,297,323,287,"-2.4","2.4","70.472665714","7.134988214"
123,519229,"Rosin, Seth",123,100,0.448,0.241,0.462,0.69,0.495,0.437,0.354,13,29,90,5.5,1679,88.3,88.61,7,56,67,0.29999999999999716,6.03,107,146,107,143,282,306,287,"-3.9","3.9",,
123,547939,"Lim, Chang-Yong",123,100,0.316,0.105,0.429,0.421,0.421,,,6,19,,,,88.2,,11,49,70,,,,,,,,,,"-1.8","1.8",,
123,548348,"Joseph, Donnie",123,100,0.333,0.185,0.471,0.519,0.421,,,9,27,,,,87.8,,17,49,74,,,,,,,,,,"-4.7","4.7",,
122,466838,"Salas, Juan",122,100,0.217,0.13,0.333,0.348,0.311,,,5,23,,,,88.5,,16,57,65,,,,,,,,,,"1.6","-1.6",,
122,666207,"Pint, Riley",122,100,0.353,0.412,0.5,0.765,0.554,0.454,0.245,6,17,93.1,20,2388,90.5,91.56,9,29,93,1.0999999999999943,6.67,106,147,122,146,303,332,298,"-8.3","8.3","71.7606744","7.3218012"
121,607951,"Labourt, Jairo",121,100,0.2,0.05,0.235,0.25,0.297,0.29,0.166,4,20,85.4,16.6,2173,87.1,86.19,9,45,76,-0.8999999999999915,5.7,112,148,112,144,291,321,288,"1.8","-1.8",,
121,607054,"Peterson, Jace",121,100,0.433,0.333,0.458,0.767,0.528,0.497,0.376,13,30,87.6,12.2,1391,64,62.55,4,47,74,-1.5,5.15,117,149,131,153,301,329,307,"-5.7","5.7",,
120,460077,"Butera, Drew",120,100,0.308,0.308,0.35,0.615,0.43,0.51,0.369,8,26,95.2,1.2,2078,83.7,81.66,10,52,68,-2,5.44,122,153,125,148,300,331,306,"-4.1","4.1",,
119,150037,"King, Ray",119,100,0.333,0.185,0.32,0.519,0.422,,,9,27,,,,85,,9,51,68,,,,,,,,,,"-2.1","2.1",,
119,450321,"White, Bill",119,100,0.368,0.368,0.353,0.737,0.55,,,7,19,,,,85.8,,6,36,79,,,,,,,,,,"-8.4","8.4",,
119,501627,"Cabral, Cesar",119,100,0.318,0,0.538,0.318,0.396,0.328,0.163,7,22,105.2,-8,1856,86.7,84.41,17,42,77,-2.299999999999997,5.65,102,146,109,147,273,293,282,"-2.3","2.3",,
119,676661,"Lazar, Max",119,100,0.148,0.148,0.15,0.296,0.205,0.251,0.214,4,27,92.5,16,2329,89,90.43,11,55,64,1.4000000000000057,7.02,115,150,122,150,298,328,298,"2.7","-2.7","70.590284615","6.988813654"
119,605317,"Knudson, Guido",119,100,0.464,0.679,0.471,1.143,0.674,0.515,0.352,13,28,93.8,14.8,2097,89.4,88.86,11,57,58,-0.5,6.12,107,150,119,146,284,298,271,"-9.3","9.3",,
118,407400,"Bauer, Rick",118,100,0.37,0.333,0.409,0.704,0.479,,,10,27,,,,89.9,,9,54,64,,,,,,,,,,"-5.9","5.9",,
117,645307,"Sánchez, Ricardo",117,100,0.25,0.25,0.25,0.5,0.387,0.388,0.255,5,20,88.9,15.5,2221,87,87.21,12,51,66,0.20000000000000284,6.44,111,150,115,148,297,321,297,"-1.8","1.8",,
117,642759,"Fernández, Julian",117,100,0.31,0.276,0.304,0.586,0.414,0.342,0.233,9,29,91.1,13.4,2310,97.5,98.34,13,55,62,0.7999999999999972,6.56,111,151,129,151,295,333,308,"-4.1","4.1",,
117,596117,"Stubbs, Garrett",117,100,0.387,0.613,0.28,1,0.589,0.423,0.325,12,31,91.1,15.4,1656,66.7,65.8,5,54,63,-0.9000000000000057,5.56,119,154,133,149,296,331,289,"-10.6","10.6","72.7788404","7.3822376"
116,668684,"Tully, Tanner",116,100,0.333,0.25,0.333,0.583,0.443,0.428,0.308,8,24,91.1,20,2021,87.2,86.83,12,57,59,-0.4000000000000057,6,109,149,121,147,297,316,291,"-2.1","2.1",,
116,676103,"Jones, Damon",116,100,0.25,0.1,0.333,0.35,0.405,0.376,0.223,5,20,86.6,18.9,2401,88.8,88.6,14,44,72,-0.20000000000000284,6.17,106,150,114,146,295,321,284,"-2.5","2.5",,
116,452075,"Robertson, Connor",116,100,0.286,0.214,0.28,0.5,0.361,,,8,28,,,,86.5,,7,60,54,,,,,,,,,,"-3.2","3.2",,
116,605338,"Lindgren, Jacob",116,100,0.208,0.417,0.143,0.625,0.382,0.32,0.214,5,24,91.1,7.5,2121,87.3,86.37,18,60,56,-0.8999999999999915,5.93,106,152,111,144,287,307,284,"-1.6","1.6",,
115,667373,"Rondón, Angel",115,100,0.087,0,0.111,0.087,0.167,0.291,0.208,2,23,88.3,27.2,1972,87.8,88.68,10,51,64,0.9000000000000057,6.8,111,157,130,153,300,322,302,"3.1","-3.1",,
115,424426,"Bukvich, Ryan",115,100,0.375,0.333,0.412,0.708,0.51,,,9,24,,,,91.4,,15,52,63,,,,,,,,,,"-2.9","2.9",,
115,500909,"Robles, Mauricio",115,100,0.318,0.045,0.438,0.364,0.347,,,7,22,,,,88.1,,12,55,60,,,,,,,,,,"-0.6","0.6",,
114,471919,"Nunez, Jhonny",114,100,0.37,0.259,0.391,0.63,0.446,,,10,27,,,,90.7,,11,55,59,,,,,,,,,,"-2.7","2.7",,
114,668754,"Bristo, Braden",114,100,0.192,0,0.238,0.192,0.224,0.284,0.211,5,26,81,24.3,2374,88.3,87.54,13,56,58,-0.7999999999999972,5.74,110,148,122,147,298,327,297,"0.3","-0.3",,
114,658791,"Huang, Wei-Chieh",114,100,0.308,0.154,0.333,0.462,0.391,0.403,0.297,8,26,88.5,19.7,2377,86.6,85.77,6,50,64,-0.7999999999999972,5.79,103,150,114,149,302,326,304,"-2.4","2.4",,
114,457444,"Marshall, Jay",114,100,0.406,0.188,0.4,0.594,0.442,,,13,32,,,,82.3,,3,54,60,,,,,,,,,,"-3.5","3.5",,
112,543853,"Thompson, Taylor",112,100,0.391,0.217,0.444,0.609,0.482,,,9,23,,,,89.5,,12,39,73,,,,,,,,,,"-3.5","3.5",,
112,642659,"Espinal, Raynel",112,100,0.308,0.269,0.35,0.577,0.397,0.379,0.304,8,26,84.2,11.1,2198,89.5,89.89,18,59,53,0.4000000000000057,6.58,116,152,120,150,291,326,298,"-2.5","2.5",,
111,608700,"Plawecki, Kevin",111,100,0.207,0.345,0.115,0.552,0.321,0.414,0.33,6,29,93.1,19.6,1884,76.1,75.07,3,55,56,-1,5.54,117,155,127,148,295,323,297,"-0.4","0.4",,
111,456744,"Schroder, Chris",111,100,0.3,0.3,0.267,0.6,0.457,,,6,20,,,,88.6,,9,38,73,,,,,,,,,,"-2.5","2.5",,
111,605612,"Castro, Harold",111,100,0.313,0.094,0.313,0.406,0.371,0.385,0.291,10,32,94.4,21.4,1677,63.7,62.1,4,49,62,-1.6000000000000014,4.73,116,156,130,148,306,336,301,"-0.3","0.3",,
111,669165,"Hurt, Kyle",111,100,0.25,0.063,0.308,0.313,0.257,0.314,0.285,8,32,89.4,12.7,1668,90,89.71,20,69,42,-0.29999999999999716,6.15,118,148,121,149,295,313,295,"0.6","-0.6","68.565255333","7.026588667"
111,643532,"Sharp, Sterling",111,100,0.304,0.304,0.316,0.609,0.444,0.469,0.345,7,23,84.1,-3.3,1894,86.7,87.79,5,41,70,1.0999999999999943,6.96,103,150,110,145,300,320,287,"-5.6","5.6",,
110,119827,"Nomo, Hideo",110,100,0.455,0.545,0.412,1,0.603,,,10,22,,,,82.2,,10,44,66,,,,,,,,,,"-9","9",,
110,668834,"McGee, Easton",110,100,0.143,0.029,0.156,0.171,0.152,0.274,0.243,5,35,87.8,15.4,2203,85.5,85.78,10,58,52,0.29999999999999716,6.66,106,150,117,149,288,318,297,"3.9","-3.9",,
110,445202,"Bisenius, Joe",110,100,0.3,0.25,0.357,0.55,0.443,,,6,20,,,,93.7,,10,44,66,,,,,,,,,,"-4.1","4.1",,
109,592769,"Snelten, D.J.",109,100,0.391,0.261,0.412,0.652,0.473,0.432,0.328,9,23,94.3,3.2,1777,84.4,84.48,10,48,61,0.09999999999999432,6.2,110,148,114,146,293,315,291,"-3.9","3.9",,
109,553902,"Astudillo, Willians",109,100,0.222,0.37,0.125,0.593,0.382,0.489,0.372,6,27,87.3,15.2,1447,61.5,60.08,2,38,71,-1.3999999999999986,4.93,114,153,126,149,298,328,305,"-2.8","2.8",,
108,456499,"Patterson, Scott",108,100,0.125,0.125,0.222,0.25,0.287,,,2,16,,,,86.3,,10,42,65,,,,,,,,,,"2.8","-2.8",,
107,518586,"Culberson, Charlie",107,100,0.25,0.071,0.259,0.321,0.288,0.329,0.268,7,28,88.2,12,2409,88.9,87.27,3,49,58,-1.6000000000000085,5.16,119,156,118,150,301,326,297,"3.1","-3.1",,
107,594762,"Bochy, Brett",107,100,0.095,0.143,0.071,0.238,0.251,0.281,0.21,2,21,90,21.7,2214,87.3,87.68,10,44,63,0.4000000000000057,6.15,118,153,116,149,289,320,294,"1","-1",,
107,488782,"Claggett, Anthony",107,100,0.542,0.5,0.556,1.042,0.676,,,13,24,,,,88.8,,11,45,62,,,,,,,,,,"-10.2","10.2",,
106,596451,"Quinn, Roman",106,100,0.481,0.222,0.48,0.704,0.534,0.469,0.431,13,27,92.2,13.9,2018,78.8,76.45,3,37,69,-2.299999999999997,4.68,115,153,122,150,294,325,296,"-8","8",,
106,455376,"Leon, Arcenio",106,100,0.292,0.083,0.304,0.375,0.344,0.338,0.263,7,24,86.5,11.1,2241,93,92.61,7,44,62,-0.4000000000000057,6.05,112,147,113,145,292,326,297,"-3.6","3.6",,
106,506702,"León, Sandy",106,100,0.229,0.371,0.138,0.6,0.36,0.341,0.235,8,35,89.7,24.4,1941,78.8,75.93,3,48,58,-2.8999999999999915,4.07,117,158,126,151,309,332,301,"-4.8","4.8",,
105,700669,"Graceffo, Gordon",105,100,0.25,0.25,0.273,0.5,0.329,0.355,0.292,7,28,86.4,14,2160,88.1,88.91,14,56,49,0.8000000000000114,6.59,115,148,118,149,304,318,305,"0.1","-0.1","68.67876","7.102682593"
105,630263,"Bourque, James",105,100,0.333,0.389,0.313,0.722,0.505,0.545,0.374,6,18,96.5,9.5,2326,90.7,90.16,5,37,68,-0.5,5.92,112,151,117,145,309,314,295,"-4.1","4.1",,
105,543281,"Harrison, Josh",105,100,0.607,0.143,0.593,0.75,0.569,0.443,0.421,17,28,90.9,16,1428,57.1,53.77,2,45,60,-3.3000000000000043,3.52,117,148,122,147,303,333,301,"-11.5","11.5",,
105,664351,"Contreras, Luis",105,100,0.292,0.083,0.389,0.375,0.319,0.279,0.223,7,24,89.7,19.2,2434,87.5,88.71,12,47,58,1.2000000000000028,7.04,107,151,116,148,296,320,293,"-0.7","0.7","69.645706957","7.238321087"
104,666208,"Speas, Alex",104,100,0.286,0.214,0.429,0.5,0.43,0.39,0.248,4,14,87.6,22.3,2649,92.5,92.63,12,37,67,0.09999999999999432,6.38,110,148,118,146,293,325,297,"-3.5","3.5","71.265708125","7.865065"
104,650813,"Escobar, Luis",104,100,0.455,0.227,0.45,0.682,0.498,0.448,0.359,10,22,90.5,11,2134,90.9,91.23,10,48,56,0.29999999999999716,6.38,112,146,124,147,307,327,299,"-1.3","1.3",,
104,620396,"Aguilar, Miguel",104,100,0.25,0.083,0.286,0.333,0.299,0.28,0.22,6,24,82.2,8.7,2237,88.1,87.61,8,52,52,-0.5,5.99,112,147,113,147,293,323,294,"-0.3","0.3",,
104,621094,"Callahan, Jamie",104,100,0.25,0.107,0.292,0.357,0.262,0.29,0.267,7,28,89.1,0.3,2229,93.4,93.37,16,60,44,0,6.34,111,149,110,147,281,303,283,"-2.3","2.3",,
103,114354,"Fox, Chad",103,100,0.308,0.538,0.273,0.846,0.535,,,4,13,,,,88.6,,6,43,58,,,,,,,,,,"-3.9","3.9",,
103,685116,"Kitchen, Austin",103,100,0.318,0.091,0.368,0.409,0.359,0.301,0.258,7,22,87.3,8.3,2063,84.3,83.69,5,44,59,-0.5999999999999943,5.84,109,148,120,147,301,329,301,"-0.4","0.4","70.343651628","7.35419"
103,642226,"Wotherspoon, Matt",103,100,0.435,0.304,0.421,0.739,0.511,0.538,0.485,10,23,86.7,13.6,2085,87.9,87.41,11,48,55,-0.5,5.94,104,154,118,144,294,322,304,"-7.5","7.5",,
102,677076,"Andrews, Clayton",102,100,0.5,0.682,0.538,1.182,0.696,0.473,0.339,11,22,97.4,9.4,2180,88.1,87.2,10,46,56,-0.8999999999999915,5.71,110,152,119,148,297,318,293,"-7.5","7.5","73.73853","7.40459125"
102,453332,"Butler, Josh",102,100,0.368,0.105,0.412,0.474,0.443,,,7,19,,,,87.6,,6,35,67,,,,,,,,,,"-2.7","2.7",,
101,676961,"Boushley, Caleb",101,100,0.269,0.192,0.316,0.462,0.349,0.366,0.264,7,26,86.7,18.6,2255,86.3,86.05,9,50,51,-0.29999999999999716,6.03,112,150,121,148,303,321,300,"0.4","-0.4","71.190237586","7.406654483"
101,553872,"Barrios, Yhonathan",101,100,0.136,0.045,0.2,0.182,0.137,0.177,0.163,3,22,88.3,4.9,1795,93.4,92.04,16,55,46,-1.4000000000000057,5.47,114,149,114,150,287,307,287,"2.4","-2.4",,
101,457458,"Taubenheim, Ty",101,100,0.304,0.087,0.35,0.391,0.338,,,7,23,,,,89.4,,4,38,63,,,,,,,,,,"1.5","-1.5",,
100,670097,"Short, Zack",100,100,0.4,0.033,0.414,0.433,0.387,0.453,0.391,12,30,92.4,23.1,1482,62.5,60.36,3,50,50,-2.1000000000000014,4.28,118,149,134,148,306,331,300,"-2.4","2.4",,
100,688427,"Ingram, Kolton",100,100,0.333,0.333,0.375,0.667,0.45,0.395,0.275,8,24,91,8.2,2509,87.2,88.2,13,39,61,1,6.75,114,148,118,145,301,327,300,"-4","4",,
100,685107,"Veneziano, Anthony",100,100,0.3,0.2,0.353,0.5,0.382,0.342,0.272,6,20,91.2,15.9,2014,89.5,89.66,9,49,51,0.20000000000000284,6.43,111,150,119,149,296,325,286,"-1.2","1.2","70.146271818","7.128945455"
100,669391,"White, Owen",100,100,0.458,0.292,0.5,0.75,0.533,0.365,0.291,11,24,84.8,11.1,2350,89.1,89.21,8,50,50,0.10000000000000853,6.38,111,148,119,145,297,332,299,"-7.8","7.8","68.983629231","6.678909231"
99,506429,"Fukumori, Kazuo",99,100,0.5,0.364,0.474,0.864,0.599,,,11,22,,,,88.4,,6,43,54,,,,,,,,,,"-6.9","6.9",,
99,700241,"McGreevy, Michael",99,100,0.192,0.038,0.217,0.231,0.202,0.335,0.297,5,26,87.9,1.8,2213,88.5,89.54,9,40,59,1,6.86,118,149,123,150,302,322,307,"2.5","-2.5","70.31827675","6.89681525"
99,607732,"Stallings, Jacob",99,100,0.333,0.194,0.314,0.528,0.375,0.328,0.285,12,36,87,21.5,1753,62.2,60.6,3,55,44,-1.6000000000000014,5.22,119,152,128,151,309,320,296,"-0.2","0.2",,
99,676917,"Cavalli, Cade",99,100,0.333,0.167,0.5,0.5,0.434,0.305,0.15,6,18,89.1,13.3,2235,90.2,90.05,13,47,52,-0.10000000000000853,6.1,105,151,124,144,295,313,301,"-2.4","2.4",,
99,434587,"Lowery, Devon",99,100,0.316,0.316,0.364,0.632,0.431,,,6,19,,,,88.9,,8,40,59,,,,,,,,,,"-1.1","1.1",,
99,645801,"Ford, Mike",99,100,0.444,0.63,0.333,1.074,0.627,0.496,0.359,12,27,88.1,25.5,1429,70.7,68.91,2,40,59,-1.7999999999999972,4.88,118,153,131,148,300,323,292,"-7.7","7.7",,
98,110859,"Benitez, Armando",98,100,0.167,0.417,0.083,0.583,0.337,,,4,24,,,,89.6,,17,53,45,,,,,,,,,,"-2","2",,
97,502033,"Brewer, Charles",97,100,0.32,0.08,0.4,0.4,0.343,,,8,25,,,,88.1,,5,45,52,,,,,,,,,,"-0.3","0.3",,
97,669064,"Bailey, Brandon",97,100,0.231,0.192,0.238,0.423,0.331,0.331,0.233,6,26,86.1,27.1,2373,87.3,86.42,11,47,50,-0.8999999999999915,5.73,113,152,116,149,288,318,296,"1.4","-1.4",,
97,687377,"Ribalta, Orlando",97,100,0.5,0.1,0.588,0.6,0.507,0.382,0.338,10,20,90.4,20.4,2310,90.5,90.79,17,53,44,0.29999999999999716,6.45,120,149,126,148,300,320,291,"-6.7","6.7","70.765588462","7.510126538"
97,689167,"Lindgren, Jeff",97,100,0.167,0.125,0.174,0.292,0.263,0.306,0.213,4,24,90.7,19.5,2247,86.3,86.29,8,42,55,0,6.46,107,147,124,149,302,321,292,"-0.3","0.3",,
96,657786,"Vasto, Jerry",96,100,0.316,0.316,0.357,0.632,0.423,0.33,0.227,6,19,89.1,28.8,2255,87.9,87.66,8,47,49,-0.20000000000000284,5.98,111,148,110,143,297,320,299,"-1.3","1.3",,
96,605428,"Povse, Max",96,100,0.45,0.25,0.471,0.7,0.495,0.41,0.362,9,20,90.2,20.7,2066,91.5,91.98,6,45,51,0.5,6.74,115,152,118,148,292,315,289,"-2.4","2.4",,
96,656671,"Maciejewski, Josh",96,100,0.16,0.16,0.176,0.32,0.238,0.307,0.249,4,25,86.4,4.9,2022,84.6,85.11,15,50,46,0.5,6.62,107,152,126,151,291,323,287,"1.4","-1.4","69.918092","7.779261"
96,612272,"Lazo, Raudel",96,100,0.238,0.286,0.25,0.524,0.335,0.292,0.211,5,21,92.9,17.5,2060,85.7,82.72,7,42,54,-3,4.81,113,152,107,151,301,316,293,"0.6","-0.6",,
96,468962,"Hansack, Devern",96,100,0.25,0.083,0.3,0.333,0.262,,,6,24,,,,89,,9,44,52,,,,,,,,,,"0.3","-0.3",,
95,702674,"Dana, Caden",95,100,0.111,0.222,0.071,0.333,0.263,0.284,0.142,2,18,86.7,21.7,2029,88.8,89.33,13,39,56,0.5,6.55,109,147,110,150,306,328,306,"1.2","-1.2","68.127626154","7.230062821"
95,492821,"Villar, Henry",95,100,0.227,0,0.25,0.227,0.271,,,5,22,,,,88.4,,11,47,48,,,,,,,,,,"1.8","-1.8",,
95,669105,"Muckenhirn, Zach",95,100,0.407,0.148,0.44,0.556,0.428,0.379,0.33,11,27,89.8,14.1,1893,88.6,88.04,10,47,48,-0.5999999999999943,6.09,115,150,121,150,297,320,297,"-3.2","3.2",,
94,666215,"Whitley, Forrest",94,100,0.313,0.063,0.455,0.375,0.378,0.378,0.303,5,16,93.2,14.1,2406,93.6,93.96,7,39,55,0.4000000000000057,6.59,105,146,119,145,294,318,285,"-1.2","1.2","68.701857895","6.941632632"
94,474226,"Tobin, Mason",94,100,0.278,0.222,0.235,0.5,0.426,,,5,18,,,,89.7,,3,35,59,,,,,,,,,,"-1.5","1.5",,
94,572810,"Dennick, Ryan",94,100,0.35,0.35,0.313,0.7,0.475,,,7,20,,,,86.7,,9,40,54,,,,,,,,,,"-5.2","5.2",,
